match_id,set_number,rally_number,serving_team,receiving_team,rotation_number,serve_type,serve_result,serve_zone,pass_quality,rally_winner
1,1,45,POL,ITA,R1,JUMP,IN,5,1,POL
1,1,46,POL,ITA,R1,JUMP,IN,5,3,POL
1,1,47,POL,ITA,R1,JUMP,IN,6,2,POL
1,2,1,ITA,POL,R1,FLOAT,IN,1,3,POL
1,2,2,POL,ITA,R3,JUMP,IN,6,2,POL
1,2,3,POL,ITA,R3,JUMP,IN,1,2,POL
1,2,4,POL,ITA,R3,JUMP,ERROR,NA,NA,ITA
1,2,5,ITA,POL,R2,JUMP,ERROR,NA,NA,POL
1,2,6,POL,ITA,R4,JUMP,IN,6,3,ITA
1,2,7,ITA,POL,R3,FLOAT,IN,6,2,ITA
1,2,8,ITA,POL,R3,FLOAT,IN,6,3,POL
1,2,9,POL,ITA,R5,JUMP,IN,6,1,POL
1,2,10,POL,ITA,R5,JUMP,IN,5,3,ITA
1,2,11,ITA,POL,R4,JUMP,IN,6,1,POL
1,2,12,POL,ITA,R6,HYBRID,IN,6,3,ITA
1,2,13,ITA,POL,R5,HYBRID,ACE,NA,NA,ITA
1,2,14,ITA,POL,R5,JUMP,IN,1,3,ITA
1,2,15,ITA,POL,R5,JUMP,IN,6,2,POL
1,2,16,POL,ITA,R1,HYBRID,IN,5,3,ITA
1,2,17,ITA,POL,R6,JUMP,ERROR,NA,NA,POL
1,2,18,POL,ITA,R2,JUMP,IN,5,3,POL
1,2,19,POL,ITA,R2,JUMP,ERROR,NA,NA,ITA
1,2,20,ITA,POL,R1,JUMP,ACE,NA,NA,ITA
1,2,21,ITA,POL,R1,JUMP,IN,2,3,POL
1,2,22,POL,ITA,R3,JUMP,IN,1,3,POL
1,2,23,POL,ITA,R3,JUMP,IN,6,2,ITA
1,2,24,ITA,POL,R2,HYBRID,IN,6,3,ITA
1,2,25,ITA,POL,R2,JUMP,IN,6,3,POL
1,2,26,POL,ITA,R4,JUMP,IN,6,3,ITA
1,2,27,ITA,POL,R3,FLOAT,IN,6,3,POL
1,2,28,POL,ITA,R5,JUMP,IN,5,3,POL
1,2,29,POL,ITA,R5,JUMP,IN,6,2,POL
1,2,30,POL,ITA,R5,JUMP,IN,1,3,ITA
1,2,31,ITA,POL,R4,JUMP,IN,6,2,ITA
1,2,32,ITA,POL,R4,JUMP,IN,1,1,ITA
1,2,33,ITA,POL,R4,JUMP,IN,1,1,POL
1,2,34,POL,ITA,R6,HYBRID,IN,6,1,ITA
1,2,35,ITA,POL,R5,JUMP,IN,6,0,POL
1,2,36,POL,ITA,R1,HYBRID,IN,2,3,ITA
1,2,37,ITA,POL,R6,HYBRID,IN,1,3,POL
1,2,38,POL,ITA,R2,JUMP,IN,6,3,POL
1,2,39,POL,ITA,R2,JUMP,ERROR,NA,NA,ITA
1,2,40,ITA,POL,R1,JUMP,ACE,NA,NA,ITA
1,2,41,ITA,POL,R1,JUMP,IN,5,2,ITA
1,2,42,ITA,POL,R1,JUMP,IN,5,1,ITA
1,2,43,ITA,POL,R1,JUMP,IN,6,1,ITA
1,2,44,ITA,POL,R1,HYBRID,IN,1,2,POL
1,2,45,POL,ITA,R3,JUMP,IN,6,2,ITA
1,2,46,ITA,POL,R2,JUMP,IN,6,1,ITA
1,3,1,POL,ITA,R5,JUMP,IN,6,2,ITA
1,3,2,ITA,POL,R4,JUMP,IN,5,1,POL
1,3,3,POL,ITA,R6,HYBRID,IN,5,2,ITA
1,3,4,ITA,POL,R5,JUMP,ERROR,NA,NA,POL
1,3,5,POL,ITA,R1,HYBRID,ACE,NA,NA,POL
1,3,6,POL,ITA,R1,HYBRID,IN,6,3,POL
1,3,7,POL,ITA,R1,FLOAT,IN,4,3,ITA
1,3,8,ITA,POL,R6,FLOAT,ERROR,NA,NA,POL
1,3,9,POL,ITA,R2,JUMP,IN,3,3,ITA
1,3,10,ITA,POL,R1,JUMP,IN,1,2,POL
1,3,11,POL,ITA,R3,JUMP,IN,6,2,POL
1,3,12,POL,ITA,R3,JUMP,IN,6,3,ITA
1,3,13,ITA,POL,R2,JUMP,IN,6,0,ITA
1,3,14,ITA,POL,R2,JUMP,IN,1,1,POL
1,3,15,POL,ITA,R4,JUMP,IN,1,2,ITA
1,3,16,ITA,POL,R3,FLOAT,IN,6,3,ITA
1,3,17,ITA,POL,R3,FLOAT,IN,6,2,ITA
1,3,18,ITA,POL,R3,FLOAT,ERROR,NA,NA,POL
1,3,19,POL,ITA,R5,JUMP,IN,6,0,ITA
1,3,20,ITA,POL,R4,JUMP,ERROR,NA,NA,POL
1,3,21,POL,ITA,R6,HYBRID,ERROR,NA,NA,ITA
1,3,22,ITA,POL,R5,JUMP,IN,4,2,POL
1,3,23,POL,ITA,R1,HYBRID,IN,6,3,ITA
1,3,24,ITA,POL,R6,FLOAT,IN,1,3,ITA
1,3,25,ITA,POL,R6,FLOAT,IN,6,3,POL
1,3,26,POL,ITA,R2,HYBRID,IN,5,1,ITA
1,3,27,ITA,POL,R1,JUMP,IN,6,3,POL
1,3,28,POL,ITA,R3,JUMP,IN,1,3,ITA
1,3,29,ITA,POL,R2,HYBRID,IN,6,1,POL
1,3,30,POL,ITA,R4,JUMP,IN,5,1,ITA
1,3,31,ITA,POL,R3,HYBRID,IN,6,2,POL
1,3,32,POL,ITA,R5,JUMP,IN,1,2,ITA
1,3,33,ITA,POL,R4,JUMP,IN,6,0,ITA
1,3,34,ITA,POL,R4,JUMP,IN,6,3,ITA
1,3,35,ITA,POL,R4,JUMP,IN,6,0,ITA
1,3,36,ITA,POL,R4,JUMP,ERROR,NA,NA,POL
1,3,37,POL,ITA,R6,HYBRID,IN,5,2,ITA
1,3,38,ITA,POL,R5,JUMP,IN,6,0,ITA
1,3,39,ITA,POL,R5,JUMP,IN,5,2,ITA
1,3,40,ITA,POL,R5,HYBRID,IN,6,1,POL
1,3,41,POL,ITA,R1,FLOAT,IN,2,3,ITA
1,3,42,ITA,POL,R6,FLOAT,ERROR,NA,NA,POL
1,3,43,POL,ITA,R2,JUMP,IN,6,2,ITA
1,4,1,ITA,POL,R1,JUMP,ERROR,NA,NA,POL
1,4,2,POL,ITA,R3,JUMP,IN,6,3,POL
1,4,3,POL,ITA,R3,JUMP,IN,4,2,ITA
1,4,4,ITA,POL,R2,JUMP,IN,5,1,POL
1,4,5,POL,ITA,R4,JUMP,IN,3,1,ITA
1,4,6,ITA,POL,R3,FLOAT,IN,1,3,ITA
1,4,7,ITA,POL,R3,FLOAT,IN,5,2,POL
1,4,8,POL,ITA,R5,JUMP,IN,6,3,ITA
1,4,9,ITA,POL,R4,JUMP,IN,5,1,ITA
1,4,10,ITA,POL,R4,JUMP,IN,6,1,POL
1,4,11,POL,ITA,R6,HYBRID,IN,6,2,ITA
1,4,12,ITA,POL,R5,HYBRID,IN,6,3,POL
1,4,13,POL,ITA,R1,HYBRID,ERROR,NA,NA,ITA
1,4,14,ITA,POL,R6,FLOAT,IN,5,3,ITA
1,4,15,ITA,POL,R6,FLOAT,IN,5,1,ITA
1,4,16,ITA,POL,R6,FLOAT,IN,5,1,ITA
1,4,17,ITA,POL,R6,FLOAT,ERROR,NA,NA,POL
1,4,18,POL,ITA,R2,JUMP,IN,1,2,ITA
1,4,19,ITA,POL,R1,HYBRID,IN,5,3,ITA
1,4,20,ITA,POL,R1,HYBRID,IN,6,2,POL
1,4,21,POL,ITA,R3,JUMP,IN,1,2,ITA
1,4,22,ITA,POL,R2,JUMP,IN,6,3,POL
1,4,23,POL,ITA,R4,JUMP,ACE,NA,NA,POL
1,4,24,POL,ITA,R4,JUMP,IN,6,1,ITA
1,4,25,ITA,POL,R3,FLOAT,ERROR,NA,NA,POL
1,4,26,POL,ITA,R5,JUMP,IN,6,1,ITA
1,4,27,ITA,POL,R4,JUMP,IN,6,1,ITA
1,4,28,ITA,POL,R4,JUMP,ERROR,NA,NA,POL
1,4,29,POL,ITA,R6,HYBRID,ACE,NA,NA,POL
1,4,30,POL,ITA,R6,HYBRID,ERROR,NA,NA,ITA
1,4,31,ITA,POL,R5,JUMP,IN,6,2,ITA
1,4,32,ITA,POL,R5,JUMP,ERROR,NA,NA,POL
1,4,33,POL,ITA,R1,HYBRID,IN,5,1,ITA
1,4,34,ITA,POL,R6,JUMP,IN,1,3,POL
1,4,35,POL,ITA,R2,JUMP,ACE,NA,NA,POL
1,4,36,POL,ITA,R2,JUMP,IN,6,3,ITA
1,4,37,ITA,POL,R1,HYBRID,IN,5,3,POL
1,4,38,POL,ITA,R3,JUMP,IN,6,3,ITA
1,4,39,ITA,POL,R2,JUMP,IN,6,1,POL
1,4,40,POL,ITA,R4,JUMP,ERROR,NA,NA,ITA
1,4,41,ITA,POL,R3,JUMP,IN,6,3,ITA
1,4,42,ITA,POL,R3,JUMP,ERROR,NA,NA,POL
1,4,43,POL,ITA,R5,JUMP,ERROR,NA,NA,ITA
1,4,44,ITA,POL,R4,JUMP,ERROR,NA,NA,POL
1,4,45,POL,ITA,R6,FLOAT,ERROR,NA,NA,ITA
